Id,SalePrice
1964,110343.78304281103
1965,146142.05167215707
1966,135274.5488441554
1967,271556.3996178061
1968,279612.58914328564
1969,412810.6394614466
1970,447092.7391835978
1971,510181.43769732193
1972,385574.09907576005
1973,250859.79978430536
1974,309631.56654905336
1975,263543.5187328132
1976,293127.16254371224
1977,373161.8648287349
1978,342520.6595473236
1979,357427.949579359
1980,209037.17310488207
1981,334451.6730304378
1982,229966.73329496605
1983,210864.72321443784
1984,162960.40677734057
1985,219363.69250632887
1986,228706.69254306928
1987,172248.26335584297
1988,171810.7331682913
1989,190868.15945326394
1990,206290.92926236094
1991,227538.6135261037
1992,219885.53461017544
1993,169301.8044381721
1994,253526.15935412806
1995,183495.76955074005
1996,246475.79705341283
1997,273581.662634942
1998,327978.03602374834
1999,231535.45268915177
2000,304417.8210136509
2001,262666.8630350327
2002,260704.06987727463
2003,270514.9180326937
2004,282340.78568388784
2005,223414.893907441
2006,205328.05744883762
2007,260930.52316867674
2008,207858.44678705823
2009,181206.08185730397
2010,196409.3238398818
2011,124491.27428907671
2012,170447.41633499486
2013,183583.47788355895
2014,190433.37634338238
2015,195907.16376530653
2016,198158.43668424946
2017,194051.51152781522
2018,138164.7750561943
2019,133554.82287539777
2020,118302.12268418065
2021,117906.6015707817
2022,213508.90329969383
2023,156802.10859052135
2024,253288.26229815098
2025,338050.95310216467
2026,168879.22137064958
2027,154752.96957097208
2028,156533.0422016353
2029,160014.03591312267
2030,262035.48518934406
2031,235674.30209850275
2032,236999.08258364353
2033,250073.09299825307
2034,167307.34463629333
2035,224648.9705384093
2036,186682.7579751191
2037,193065.05869750996
2038,177270.7712223247
2039,191170.79083846303
2040,284785.14652698516
2041,239114.0840269749
2042,198927.48537308347
2043,166524.125363366
2044,185424.10277489462
2045,181686.46953196885
2046,138824.35011281702
2047,155398.86776078618
2048,136412.13743514227
2049,132948.94533828914
2050,189430.50835906947
2051,152038.2473133161
2052,131261.9172249227
2053,148819.10057414364
2054,89466.66191035892
2055,142607.09580222165
2056,145266.38747965847
2057,112256.86201305028
2058,210925.87370388984
2059,142050.8175346089
2060,174450.44462643025
2061,169669.45890301847
2062,121839.52358169369
2063,110078.26900481746
2064,142095.81234901198
2065,131495.33334283342
2066,157984.68936433157
2067,113440.83037124584
2068,131865.89509550066
2069,91176.07353712073
2070,104878.17879650841
2071,94947.77807010141
2072,148678.5199032254
2073,138441.8989788945
2074,168795.4496678902
2075,147616.46586563485
2076,123734.58478022723
2077,145001.07557424592
2078,123550.77578263829
2079,139067.76772975392
2080,121525.80393086426
2081,129449.76469171305
2082,146725.05445767983
2083,143958.5443017805
2084,110851.30345896902
2085,113115.52129768074
2086,132545.03436483204
2087,130840.83306427789
2088,88413.21984327812
2089,67104.62571342858
2090,143877.04683119897
2091,113211.55375637766
2092,124245.78451235952
2093,115306.7659471669
2094,93497.87257875841
2095,162486.10710661233
2096,88412.6866071601
2097,130984.03309001778
2098,150781.0888549979
2099,79058.8495960696
2100,101595.7962074659
2101,147835.43283553488
2102,139262.45636881792
2103,99015.56571651794
2104,143968.55967015744
2105,112335.67950660555
2106,73396.63172180219
2107,211895.48744203566
2108,121472.9537178122
2109,111049.33184087314
2110,137701.66070134233
2111,163940.89299314888
2112,131694.01586851486
2113,121136.09776273719
2114,136483.41917405446
2115,162427.676978782
2116,128695.48880794022
2117,148375.2068081971
2118,110897.27723794704
2119,113852.63521432922
2120,111149.94433774278
2121,102283.89257664935
2122,107470.02748368704
2123,88391.98623219483
2124,147683.48660930715
2125,130843.62162407105
2126,113793.16844871534
2127,169014.55353740946
2128,137703.5992375117
2129,100134.14511642263
2130,152995.3757804524
2131,144923.09494374183
2132,112064.1881171107
2133,122897.01782491838
2134,119588.61629759654
2135,103146.28992725175
2136,95436.68236186563
2137,126982.06876707477
2138,126620.26468603655
2139,145083.74907849208
2140,152799.02948274708
2141,154243.55782767612
2142,126749.85398428635
2143,141880.97254354475
2144,113834.38042995482
2145,140571.64954083777
2146,173683.83171105126
2147,135565.36741764678
2148,140373.8177528668
2149,155127.8432796966
2150,220064.47908824793
2151,97213.80043370236
2152,153468.50477314772
2153,180862.09436185844
2154,113938.64280839103
2155,147084.36671760565
2156,258376.9154047806
2157,228646.71055246334
2158,226475.3672658188
2159,196295.85625677972
2160,170878.83680775407
2161,251390.3180954857
2162,180993.1734695636
2163,342382.0563415222
2164,239518.48234413084
2165,196841.2526344587
2166,157153.79315985364
2167,207768.08508891152
2168,208812.40473614595
2169,205587.4994601837
2170,203582.6990760004
2171,159873.59674333094
2172,146138.04322516848
2173,168078.1650745586
2174,226419.2381109479
2175,302905.1013412601
2176,296331.566950834
2177,239441.07175645404
2178,209883.69163786664
2179,140419.00659644863
2180,237409.84360001987
2181,191936.88912827428
2182,232178.96516989273
2183,190864.98638985291
2184,126485.54679288971
2185,131833.41572181394
2186,162407.47536206862
2187,158841.77046335026
2188,160404.39401810142
2189,213379.19052594135
2190,82257.43439678579
2191,85570.84846314265
2192,91271.13390776548
2193,108625.71179343303
2194,104164.04002509623
2195,138762.75747853532
2196,109665.16674563893
2197,116792.40760831724
2198,165943.63363836726
2199,175212.88451347715
2200,145084.02211347944
2201,113870.43747117449
2202,179524.72592042666
2203,117992.04670774899
2204,169350.4445734955
2205,121396.80149168464
2206,141277.79953092104
2207,197774.41596004902
2208,258015.1818190952
2209,206282.22377802848
2210,116443.72248486419
2211,116926.8170312846
2212,120514.12904591786
2213,118877.48960242895
2214,132333.2412500865
2215,100818.07184438348
2216,142240.53938488552
2217,90900.67081266422
2218,99656.77824270872
2219,86982.1933189731
2220,97966.90275223604
2221,305523.9863824028
2222,228724.6633159917
2223,244573.7096927768
2224,221140.95722967226
2225,140366.6533820659
2226,195083.59666430377
2227,188573.83934270617
2228,263483.8905569415
2229,244991.27721264132
2230,158335.9865441567
2231,211858.84600243368
2232,180288.1351616076
2233,177976.02655695545
2234,234700.56974483095
2235,210552.93168638082
2236,282555.9158423028
2237,347455.283463513
2238,216635.5810883521
2239,111545.41221621829
2240,165267.61124092923
2241,176020.50772728803
2242,127960.07152816105
2243,134956.88798124032
2244,101377.20661901748
2245,142028.4495047568
2246,162043.38173951642
2247,111419.87052292282
2248,129280.52069737355
2249,124964.01100990112
2250,137187.78213583134
2251,124616.82977013239
2252,174118.98335921785
2253,150658.61147163517
2254,176658.65640687634
2255,206742.69125864873
2256,179533.2963903327
2257,211986.04585604445
2258,158348.0260232681
2259,172505.91870976024
2260,184403.2559351694
2261,180105.70734464817
2262,191286.3813975513
2263,350636.04038679664
2264,239031.5327535121
2265,202078.74200883717
2266,288929.1273618065
2267,391229.76612206537
2268,417280.1400822617
2269,157209.57068469506
2270,185024.36648042663
2271,218062.14101410288
2272,192660.41799515355
2273,164306.52632295157
2274,181274.2859431674
2275,175570.8561306125
2276,171670.62211395067
2277,194717.62858253508
2278,151288.54434071112
2279,118713.78001668453
2280,126044.85984133075
2281,168642.40324852383
2282,192941.36332332858
2283,113274.18474391001
2284,101843.03312003019
2285,136088.42267186675
2286,126253.23629096626
2287,337557.7614467873
2288,266683.60933104006
2289,415194.5074041331
2290,460428.7622502792
2291,306165.1673234788
2292,424689.2728901383
2293,462864.04089098104
2294,366993.89122723974
2295,482716.4524943421
2296,286637.36504344374
2297,292276.2126621783
2298,304774.69468173245
2299,346265.69579693885
2300,366420.5137437853
2301,268974.45832239994
2302,254522.72006970653
2303,239979.82523804772
2304,241880.80409432846
2305,193889.9972882748
2306,196381.44251461796
2307,199623.4448886658
2308,224761.81940661988
2309,285510.64206673176
2310,208057.5578781683
2311,200913.54926944192
2312,180738.10701202563
2313,173738.7963990379
2314,176129.29203933117
2315,172930.09811497832
2316,185156.17629174466
2317,201262.75740810495
2318,175982.24527297678
2319,175036.58473508875
2320,181634.97695341456
2321,239748.16742556076
2322,173777.08166520693
2323,176495.37739686194
2324,161435.14876182878
2325,207089.21353889714
2326,166707.5506248402
2327,198245.03879062124
2328,223369.67833771216
2329,192362.8791307867
2330,181082.98163666917
2331,359414.28774254094
2332,397454.02714526944
2333,331353.01145968994
2334,252846.44583244834
2335,285987.8566677263
2336,322003.0899549363
2337,204733.3385289661
2338,279607.93151466834
2339,229414.8681863802
2340,425821.66108586144
2341,217358.91957759453
2342,234863.31430130635
2343,220661.96279839036
2344,223910.5256770758
2345,239929.43210780146
2346,201155.80536421583
2347,190231.35119429446
2348,229768.7348098929
2349,177711.46631208347
2350,271541.3440692202
2351,244954.62079645807
2352,271465.4777934763
2353,264613.3821812696
2354,115023.09787705919
2355,122370.97873538722
2356,164150.77202454448
2357,193474.98619079866
2358,198355.20971140274
2359,123525.52718127135
2360,121072.07162223979
2361,148798.06454149328
2362,293298.816123978
2363,132830.57206745402
2364,175627.34857340856
2365,222764.00197433794
2366,173108.2580785719
2367,209240.42169840803
2368,198156.34913319498
2369,219714.9117414299
2370,166879.15805671515
2371,165627.23542741445
2372,181711.99501074982
2373,244399.8495689232
2374,186447.21577426395
2375,263534.77530747134
2376,272582.6365356951
2377,248130.86244631177
2378,141510.95838610592
2379,204341.21612695453
2380,153076.1641200494
2381,172713.91568238524
2382,202698.22380492048
2383,212282.2170971829
2384,254903.1562349992
2385,158444.81506521942
2386,141918.1710134716
2387,124655.01665833799
2388,112987.0396806979
2389,127282.16457732915
2390,151175.32103984413
2391,139173.17249397293
2392,120022.29640474598
2393,157417.27907153868
2394,128011.95901733334
2395,213255.98436696074
2396,157699.96559041302
2397,218542.88864684553
2398,147567.42811299633
2399,53728.66858303896
2400,77717.88842515206
2401,128163.73664714447
2402,143101.56837226104
2403,129390.37949743151
2404,144611.890992519
2405,162521.2306654057
2406,136428.36014414593
2407,126209.19732883264
2408,154039.8126124416
2409,118658.17318290449
2410,163729.85803239804
2411,108019.42589445596
2412,153412.6973733947
2413,118907.76740840456
2414,139284.2646812868
2415,117162.34907775663
2416,123266.9713817766
2417,129101.00386053107
2418,134568.82769109716
2419,112845.82750601221
2420,116266.12078073752
2421,161442.8971735631
2422,118265.53232957801
2423,111738.51253473522
2424,148303.7210011037
2425,169882.72963929336
2426,158964.0096091311
2427,125322.38713745898
2428,169961.5030457809
2429,126935.0076367804
2430,137497.95624081566
2431,103469.84954197428
2432,135802.0623370517
2433,131871.35615754238
2434,131352.2219016224
2435,148140.505439677
2436,104191.66791684888
2437,113389.13074867628
2438,125042.19282827474
2439,103545.04827970992
2440,114583.1361828655
2441,103000.59409316009
2442,110468.70505176691
2443,136673.1684881579
2444,149722.5433740462
2445,117475.8734947862
2446,126983.39908484666
2447,198492.3958127392
2448,142425.51582572082
2449,102758.14817540675
2450,148989.7451449887
2451,127454.63593667133
2452,207389.87420980842
2453,96516.62711344037
2454,124698.66226533162
2455,149219.49579720854
2456,144049.51600787803
2457,122343.80481920595
2458,127190.46987938974
2459,101904.7847002631
2460,133927.5951431759
2461,133868.58374570496
2462,136410.5725773764
2463,109299.24542245913
2464,189105.7858674914
2465,121691.23330914133
2466,110328.66277431071
2467,149287.04400475137
2468,85557.50548431248
2469,80463.18796785905
2470,185137.83711195047
2471,166809.8928013801
2472,147197.9745519508
2473,124388.29098449223
2474,154074.98280471336
2475,219007.5335188044
2476,107510.70551962941
2477,130471.26563139175
2478,163183.52682597542
2479,126037.58426766841
2480,161539.16290816647
2481,124198.91300684646
2482,130638.6195863169
2483,122155.77063131948
2484,130280.94881432528
2485,134525.34720932724
2486,154766.27184935243
2487,174353.11099960373
2488,162851.68252512364
2489,153876.180921159
2490,162673.21562614548
2491,99161.68218306186
2492,201374.67806279336
2493,147569.8928607015
2494,149479.66039357474
2495,104441.3605483006
2496,240964.50975479351
2497,154392.26943249212
2498,104898.6877897585
2499,98455.94715843299
2500,132004.56384272102
2501,141790.34811738992
2502,168360.09250809177
2503,100997.05397319752
2504,175831.96199447624
2505,214279.61085464954
2506,255654.80176365102
2507,277038.7412535077
2508,260541.5995729733
2509,223895.8780548625
2510,223079.735285338
2511,182295.53426094467
2512,207164.11679802346
2513,178344.10053279332
2514,195008.11782722722
2515,152065.1966137778
2516,178438.73696789783
2517,143215.97746326227
2518,150325.87213981844
2519,222530.69362450458
2520,216510.0713979605
2521,189566.6084030498
2522,225863.86594381908
2523,127472.89191865631
2524,131848.47229348938
2525,148446.3749629896
2526,138582.10854966642
2527,130941.41572363101
2528,122884.38366220862
2529,122441.09122189114
2530,132174.41793491066
2531,226880.14105277378
2532,234889.80009952423
2533,199740.22464090557
2534,206082.42103442707
2535,291291.08951020706
2536,235243.5904760328
2537,249758.19894881285
2538,182002.23029473535
2539,195367.58706990868
2540,173966.264277827
2541,180483.69719042134
2542,165009.5641626092
2543,134297.97541131027
2544,128614.93995892112
2545,156572.9951794454
2546,134141.21234732843
2547,139351.27123108075
2548,166962.11118505962
2549,175886.14774579604
2550,181073.2381049546
2551,143810.10720767276
2552,146930.6569125626
2553,77626.3553002459
2554,110607.75338457625
2555,122972.09712374679
2556,106678.6321151777
2557,113757.87965769008
2558,171805.5703922062
2559,120180.00549385657
2560,141878.22704793187
2561,119895.5823958014
2562,132922.43473762614
2563,132720.72714066255
2564,156869.04411026937
2565,167762.58835319258
2566,138266.76094094463
2567,124230.65741570506
2568,179707.48954793185
2569,211593.82149006432
2570,115472.58896902498
2571,163614.20017704956
2572,148344.9393136069
2573,203163.18744458852
2574,182066.17162604164
2575,133984.43053795022
2576,152332.63181236782
2577,109365.66096852627
2578,93783.20781049164
2579,90535.58891407262
2580,136502.24784935568
2581,130912.7010923377
2582,148314.59480286375
2583,245766.36012639632
2584,181961.49444239368
2585,191591.32584387908
2586,197016.2613743661
2587,204725.83300571944
2588,133168.4806723304
2589,149866.7915535121
2590,198668.34990629397
2591,203007.51446407207
2592,209044.69621862267
2593,251289.46038403423
2594,183843.96755663244
2595,199424.96603616452
2596,347316.54614506714
2597,175243.19342562434
2598,257743.80691637375
2599,311921.8542440248
2600,185245.63315068465
2601,142062.9871689374
2602,85553.1419799031
2603,90511.54471383062
2604,90965.74639280197
2605,81157.41190237943
2606,142779.9467676647
2607,193237.75170649056
2608,234296.05792402927
2609,148792.34966397868
2610,107229.2442097122
2611,146973.45459214167
2612,124671.10090375888
2613,137806.37704998432
2614,133011.10291868678
2615,153835.29444305444
2616,158839.02958830155
2617,168836.0389041719
2618,231246.35608897556
2619,197361.01079396307
2620,185599.21188229718
2621,175214.56273498404
2622,183896.65566596796
2623,238739.31895318694
2624,295761.984953487
2625,266990.4653003899
2626,169288.754942071
2627,155203.8244106377
2628,463117.7225880259
2629,467985.9436446215
2630,327867.68146787
2631,451466.1639092633
2632,408743.4138013024
2633,313080.88203255925
2634,349769.6436111605
2635,165831.64363104117
2636,181240.174462266
2637,172385.2747371331
2638,266344.3435096057
2639,188140.01437062054
2640,149894.57540736318
2641,109203.43703085014
2642,207035.8083704308
2643,110520.48581216169
2644,125528.75437268717
2645,110736.6230134448
2646,96224.83157440805
2647,108402.66514892231
2648,147916.44038110718
2649,144950.8983592677
2650,160990.2951899268
2651,132933.1117890024
2652,402097.4406512802
2653,265777.9742584989
2654,218842.96851078005
2655,369946.03287922597
2656,295469.4476458021
2657,329657.0276480249
2658,270007.7942893663
2659,279090.06980325346
2660,329900.4883221969
2661,348458.69878316723
2662,356326.6409642795
2663,294698.69177722046
2664,264926.8071363173
2665,332374.1780098674
2666,280848.29437938065
2667,167683.71356026112
2668,177153.7870133741
2669,173704.00079861423
2670,280902.10942080326
2671,178314.91972752672
2672,186015.5073949885
2673,204145.53615003923
2674,209065.62141793524
2675,154388.68779523345
2676,186089.53367695256
2677,213187.04273428308
2678,249941.74247372992
2679,276352.4016385076
2680,298192.5149685979
2681,359287.0849552983
2682,297056.25637435133
2683,231660.14022625404
2684,269843.87292606436
2685,276838.20189618523
2686,254083.75457357438
2687,269452.3866851009
2688,210945.2322585203
2689,199347.98726987533
2690,476395.5312908801
2691,190330.67534834865
2692,121269.85429166847
2693,197550.2519249322
2694,121637.65512986231
2695,195798.5586939557
2696,186641.1220037287
2697,195169.47175071435
2698,172136.33411293683
2699,180024.4437815308
2700,154994.41434837776
2701,159722.05867582184
2702,105338.22909610148
2703,126879.515931603
2704,145964.40010497553
2705,117615.63148436218
2706,122932.5653639137
2707,123680.0186621853
2708,133641.29242806233
2709,105929.08428965685
2710,131710.48069698818
2711,193081.3053225231
2712,332692.3790378487
2713,168358.2193531208
2714,146313.73762678736
2715,169680.58287194796
2716,143247.30378092686
2717,172969.7095227805
2718,214816.18692347078
2719,158061.74580073517
2720,165949.31293068707
2721,128734.12785201066
2722,170777.85058207865
2723,155543.52148895847
2724,125530.00592524494
2725,132943.05249212522
2726,147313.7408964542
2727,167119.9481918072
2728,173778.86217271126
2729,150238.74819766963
2730,150737.61260844412
2731,128471.38114909639
2732,125169.8019399952
2733,166004.86902212305
2734,156859.3032941319
